,Buttonville A,Hamilton A,Kingsville Moe,North Bay A,Orillia,Oshawa WPCP,Ottawa CDA,Sault St Marie A,Sudbury A,Tillonburg WWTP,Trent U,Wiarton A,Windsor A,Wroxeter
2015-04-11,0.0,0.0,0.0001367236894194157,0.0,0.0009514517298638836,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-04-12,0.0,0.0,0.0,0.0,0.0009514517298638836,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-04-13,6.0,3.2,2.6,5.0,2.445802291779811,0.0,4.4,7.200000000000001,8.8,4.0,2.5,2.8,1.4,3.4
2015-04-14,0.0,0.0,0.0,0.0,0.0009514517298638836,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-04-15,0.0,0.0,0.0001367236894194157,0.0,0.0009514517298638836,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-04-16,1.8,0.20000000000000018,0.0,0.0,0.09372023031857335,2.6,0.0,0.0,-4.440892098500626e-16,0.0,0.8,0.3999999999999999,1.8,4.440892098500626e-16
2015-04-17,0.0,0.3999999999999999,0.0,0.0,0.015312716252306124,0.0,0.0,0.09297370694537577,-4.440892098500626e-16,0.0,0.2999999999999998,0.0,0.0,4.440892098500626e-16
2015-04-18,0.0,0.0,0.0,0.0,0.0009514517298638836,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0023293869887455187,0.0,0.0,4.440892098500626e-16
2015-04-19,7.0,4.2,8.4,0.0,6.196842367744658,29.6,4.0,0.20000000000000018,-4.440892098500626e-16,18.2,0.0,2.4,13.8,17.2
2015-04-20,22.6,19.2,3.5,19.3,15.89385690503962,13.8,21.0,13.3,20.0,1.2,40.0,11.0,2.8,0.8
2015-04-21,2.6,1.0,0.0,2.1,6.1480268321561615,2.8,2.6,1.4076540259891357,1.4,2.0,4.0,1.4,0.6000000000000001,1.4
2015-04-22,1.8,0.0,0.0,2.4,0.5908458550645905,3.2,0.5999999999999999,1.6,5.4,2.2,2.0,0.6000000000000001,0.20000000000000018,5.4
2015-04-23,0.0,0.0,0.0,0.2999999999999998,0.03336037782481993,0.0,0.0,0.20000000000000018,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-04-24,0.0,0.0,0.0,0.0,0.0009514517298638836,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-04-25,0.0,0.0,0.0,0.0,0.0009514517298638836,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-04-26,0.0,0.0,0.0,0.0,0.16436553117665786,0.0,0.0,0.0,0.3999999999999999,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-04-27,0.0,0.0,0.0,0.0,0.001512971733150792,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.20000000000000018,0.3999999999999999,4.440892098500626e-16
2015-04-28,0.0,0.0,0.0,0.0,0.0009514517298638836,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-04-29,0.0,0.0,7.0,0.0,0.13879044526905426,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,1.2,4.440892098500626e-16
2015-04-30,0.0,0.0,4.5,0.0,0.761475413144598,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,16.4,4.440892098500626e-16
2015-05-01,0.0,0.0,0.0,0.0,0.0009514517298638836,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-05-02,0.0,0.0,0.0,0.0,0.0009514517298638836,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-05-03,0.0,0.0,2.6,0.0,0.1546133046110998,0.0,0.0,1.8,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-05-04,0.20000000000000018,0.0,5.5,5.1,1.7759566459806806,1.0,2.8,3.9000000000000004,7.8,0.3999999999999999,0.8,2.4,5.2,2.0
2015-05-05,0.0,1.4,28.5,0.0,2.6778610596544947,0.0,0.0,0.0,-4.440892098500626e-16,1.4,0.0,0.0,18.400000000000002,4.440892098500626e-16
2015-05-06,0.0,0.0,0.0,0.0,0.08275294125851751,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,4.2,4.440892098500626e-16
2015-05-07,0.0,0.0,0.0,0.0,0.0009514517298638836,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-05-08,0.1671168896672084,0.0,0.0,0.8000000000000003,0.2208976012946393,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.06044782397636972,0.9999999999999998,0.0,4.440892098500626e-16
2015-05-09,9.6,0.0,8.2,12.9,2.1987084034015187,0.0,0.8,0.0,10.2,0.3999999999999999,2.6,0.9999999999999998,0.0,4.440892098500626e-16
2015-05-10,8.2,5.8,2.0,2.1,18.439522507763048,1.2000000000000002,8.3,0.0,4.66214517400674,2.8,6.61888114429599,14.0,4.6,2.2
2015-05-11,4.8,7.2,4.4,8.9,9.915206013527524,10.600000000000001,3.9,14.0,14.8,6.800000000000001,7.800000000000001,10.2,8.4,1.2000000000000002
2015-05-12,0.0,0.25812038757132827,0.0,3.8,0.7033045679083765,0.0,1.9,2.9,5.2,0.0,0.0,1.8,0.20000000000000018,0.8
2015-05-13,0.0,0.0,0.0,0.0,0.0009514517298638836,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-05-14,0.0,0.0,3.9,0.0,0.14155370123218391,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-05-15,0.20000000000000018,0.0,9.8,0.5,4.610679621026433,1.0,0.0,1.2,1.6,0.0,2.5,19.6,5.0,1.8
2015-05-16,0.0,0.0,2.8,1.0000000000000002,0.14155370123218391,0.0,0.0,0.3999999999999999,-4.440892098500626e-16,0.0,0.2999999999999998,0.0,1.2,4.440892098500626e-16
2015-05-17,0.0,0.0,0.0,0.0,0.5254007414676125,0.0,0.0,7.6,-4.440892098500626e-16,0.0,0.0,0.0,4.2,1.3
2015-05-18,0.0,0.0,0.0,4.0,0.761475413144598,0.0,1.6,0.0,6.8,2.170477142013765,0.0,0.0,14.599999999999998,2.4
2015-05-19,0.0,0.0,0.0,0.0,0.0009514517298638836,0.0,0.0,0.0003513940283843553,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-05-20,0.0,0.0,1.0,0.0,0.026673123037344038,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.3999999999999999,4.440892098500626e-16
2015-05-21,0.0,0.0,0.0,3.5,0.3131489431569707,0.0,0.0,0.0,0.20000000000000018,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-05-22,0.0,0.0,0.0,0.0,0.0009514517298638836,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-05-24,0.20000000000000018,0.0,0.0,0.0,4.0,0.3999999999999999,0.0,0.3999999999999999,-4.440892098500626e-16,0.0,0.0,0.3999999999999999,0.0,0.6000000000000001
2015-05-25,0.7,0.0,0.0,30.099999999999998,8.4,0.0,30.299999999999997,19.2,28.200000000000003,4.155260441906135,1.5,14.6,0.0,9.4
2015-05-26,0.0,0.0,3.8,0.0,0.0,0.0,0.0,2.9,7.0,0.0,0.0,0.20000000000000018,2.2,3.0
2015-05-27,0.0,0.7038847359448972,18.6,0.8000000000000003,3.6,0.0,0.20000000000000018,3.9000000000000004,0.6000000000000001,4.0,0.0,0.0,4.0,4.4
2015-05-28,0.0,0.0,0.0,0.2999999999999998,0.0,0.0,1.4,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-05-29,0.0,1.4,1.2,0.0,0.0,0.0,0.0,3.8,2.8,0.0,0.0,0.0,4.6,4.440892098500626e-16
2015-05-30,32.4,3.4,31.999999999999996,5.3,3.4,31.8,13.8,0.8,25.4,15.0,26.7,4.4,37.4,19.9
2015-05-31,21.4,52.2,38.6,0.0,1.2,8.9,0.0,0.0,-4.440892098500626e-16,26.5,9.9,0.0,36.8,1.4
2015-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.20000000000000018,0.0,0.0,0.0,0.0,0.8
2015-06-05,13.2,8.2,0.0,13.1,0.0,11.400000000000002,0.8,0.3999999999999999,2.0,12.8,9.4,0.0,3.2,8.200000000000001
2015-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-06-07,4.0,11.2,3.8,11.8,8.0,26.6,20.2,24.3,11.2,14.8,4.0,10.399999999999999,7.199999999999999,32.2
2015-06-08,32.4,16.8,4.4,1.3,6.8,2.0,8.0,0.20000000000000018,-4.440892098500626e-16,12.7,23.4,2.0,2.6,11.0
2015-06-09,1.0,7.8,4.6,0.2999999999999998,0.20000000000000018,0.0,3.6,0.0,-4.440892098500626e-16,0.0,2.8,4.0,0.0,4.440892098500626e-16
2015-06-10,1.5,0.0,1.6,3.3,10.0,6.6,9.8,4.0,8.0,0.0,10.4,11.4,24.0,2.8
2015-06-11,0.0,0.0,0.0,0.0,2.0,1.0,0.3999999999999999,0.0,-4.440892098500626e-16,0.0,0.0,0.20000000000000018,0.20000000000000018,2.2
2015-06-12,11.0,9.0,23.0,2.1,26.4,18.2,15.9,0.0,-4.440892098500626e-16,4.1,21.3,26.399999999999995,2.6,24.0
2015-06-13,0.0,0.0,0.0,0.0,2.2,0.0,0.0,11.4,-4.440892098500626e-16,0.0,0.0,0.0,4.2,2.4
2015-06-14,4.0,20.2,17.344315703520717,2.1,8.6,10.2,0.5999999999999999,2.8,4.0,35.2,22.3,15.0,55.2,20.2
2015-06-15,0.0,0.0,0.9592069320700016,0.8000000000000003,2.147510428836296,6.4,18.2,0.0,-4.440892098500626e-16,3.8,0.2999999999999998,0.20000000000000018,7.799999999999999,21.4
2015-06-16,13.2,0.0,0.0,0.0,2.0932541061503263,0.0,0.8999999999999999,0.0,-4.440892098500626e-16,0.0,4.3,0.6000000000000001,4.0,4.440892098500626e-16
2015-06-17,0.0,0.0,0.0,0.0,0.03336037782481993,0.0,0.0,0.3999999999999999,-4.440892098500626e-16,0.0,0.0,0.0,0.3999999999999999,4.440892098500626e-16
2015-06-18,0.0,0.8,0.0,3.3,2.1295849785477796,3.0,10.8,8.4,-4.440892098500626e-16,2.0,0.2999999999999998,0.0,0.20000000000000018,1.0
2015-06-19,0.0,0.0,1.0,0.0,0.014767533582798364,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.09367354721129084,4.440892098500626e-16
2015-06-20,0.0,0.0,2.0,0.0,0.5883281957232249,0.0,0.0,1.2,-4.440892098500626e-16,0.0,0.0,0.3999999999999999,0.0,4.440892098500626e-16
2015-06-21,0.0,0.0,0.0,0.0,0.20000000000000018,0.0,1.1,0.20000000000000018,-4.440892098500626e-16,0.0,0.0,5.4,0.0,1.2000000000000002
2015-06-22,23.0,2.0,21.0,1.3,11.6,64.0,1.2,1.4,2.4,20.4,16.6,10.8,3.6,5.2
2015-06-23,2.0,5.4,0.0,8.8,0.0,0.0,0.0,0.7,3.8,0.0,0.2999999999999998,0.0,0.36268044499807717,4.440892098500626e-16
2015-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-06-25,9.6,0.0,0.0,0.0,2.2,3.6,0.0,0.0,-4.440892098500626e-16,0.0,1.8,5.0,0.0,4.440892098500626e-16
2015-06-26,0.0,0.0,25.4,0.0,0.0,0.3999999999999999,0.0,0.0,-4.440892098500626e-16,4.0,0.0,0.0,0.0,4.440892098500626e-16
2015-06-27,35.4,56.0,45.6,0.0,16.6,47.6,0.3999999999999999,0.0,-4.440892098500626e-16,45.99999999999999,17.5,0.8000000000000003,62.6,21.2
2015-06-28,7.5,7.6,0.0,7.1,27.4,7.2,9.6,0.0,-4.440892098500626e-16,3.0,17.6,1.4,1.4,4.2
2015-06-29,0.0,1.7916427855079857,0.0,0.0,0.0,0.6000000000000001,3.1,0.0,23.4,0.0,0.0,0.0,0.0,7.4
2015-06-30,0.0,0.0,0.0,2.1,6.0,1.4,3.0,2.154059624084568,0.7741910248594952,0.20000000000000018,10.0,3.6,0.3999999999999999,1.0
2015-07-01,0.0,0.5999999999999999,0.0,4.6,0.3999999999999999,0.0,16.599999999999998,0.0,1.0,0.0,0.2999999999999998,2.2,0.0,4.440892098500626e-16
2015-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6885400489311675,0.7,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-07-04,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7,-4.440892098500626e-16,0.0,0.0,0.0,0.0,1.6
2015-07-07,8.4,0.3999999999999999,11.0,14.4,14.4,6.2,8.3,1.6,23.6,6.0,4.8,7.200000000000001,13.8,18.0
2015-07-08,0.0,0.0,0.0001367236894194157,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-07-09,0.0,3.8,2.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,7.5,0.0,0.0,12.8,4.440892098500626e-16
2015-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-07-12,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-07-13,0.0,0.20000000000000018,2.0,0.0,0.0,0.3999999999999999,0.0,0.3999999999999999,3.0,6.6,0.0,0.0,0.0,0.20000000000000018
2015-07-14,1.6,12.8,2.0,0.0,0.3999999999999999,8.4,5.3,0.0,0.3999999999999999,16.2,14.4,0.0,14.0,12.8
2015-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-07-16,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,1.0
2015-07-17,4.2,4.6,0.0,9.9,9.0,7.4,13.5,3.1,1.4,3.0,7.4,11.2,4.6,4.0
2015-07-18,0.0,0.0,1.0,0.0,0.0,0.3999999999999999,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,1.0,4.440892098500626e-16
2015-07-19,2.8,0.0,6.0,0.0,0.0,0.6000000000000001,0.0,0.0,-4.440892098500626e-16,36.0,4.3,0.0,0.0,4.440892098500626e-16
2015-07-20,0.0,0.0,0.20000000000000018,8.3,4.0,0.6000000000000001,1.2,0.0,1.2,0.0,0.0,2.6,0.0,0.3999999999999999
2015-07-21,0.0,0.5999999999999999,0.0,1.3,0.0,0.0,0.5,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-07-23,0.0,0.0,0.0,0.0,0.0009514517298638836,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-07-24,0.0,0.0,0.0,0.0,0.0,22.0,0.0,1.8,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-07-25,0.0,0.0,2.4,4.1,10.0,70.0,7.0,31.2,14.4,0.0,8.2,0.0,29.6,4.440892098500626e-16
2015-07-26,0.0,0.0,0.0,0.2999999999999998,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.2999999999999998,0.0,0.0,4.440892098500626e-16
2015-07-27,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-07-29,0.0,0.0,3.2,1.0000000000000002,0.0,0.0,8.2,0.0,1.4,0.0,0.0,0.0,15.200000000000001,0.5
2015-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-07-31,3.4,2.4,0.0,7.800000000000001,0.0,0.0,1.2,0.0,8.7,0.0,6.1,1.6,0.0,4.440892098500626e-16
2015-08-01,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.499999999999998,0.0,0.0,0.0,4.440892098500626e-16
2015-08-02,14.400000000000002,9.0,37.0,2.8,44.4,29.2,6.4,2.6,-4.440892098500626e-16,26.6,31.2,76.6,26.4,30.2
2015-08-03,1.2,0.8718057727989921,0.0,13.2,0.0,0.0,0.3999999999999999,0.0,0.6000000000000001,2.5,2.1,1.4,6.200000000000001,4.440892098500626e-16
2015-08-04,2.4,8.6,0.0,0.2999999999999998,1.3066341812294695,2.4,1.2,0.0,-4.440892098500626e-16,4.2,1.8,2.6,0.0,6.799999999999999
2015-08-05,0.0,0.0,0.0,0.001043948512486903,0.0009514517298638836,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-08-06,0.0002003914144643737,0.0,0.0,0.0,0.0,0.0,0.0,0.0003513940283843553,-4.440892098500626e-16,0.0,0.0,0.0,0.001293771092135465,4.440892098500626e-16
2015-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-08-08,0.0,0.20000000000000018,15.227539088105207,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,1.6,0.0,0.3999999999999999,4.8,4.440892098500626e-16
2015-08-09,0.0,0.0,0.02460469520458597,0.0,0.6000000000000001,0.0,0.0,0.2999999999999998,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-08-10,32.0,10.0,8.128915948896385,1.5,3.2,29.0,37.3,4.9,19.800000000000004,7.4,12.1,7.800000000000001,1.4,9.8
2015-08-11,0.0,0.0,0.11303402825509767,2.0,1.2,0.0,3.6,0.0,1.2,0.0,0.5,2.0,0.8,4.440892098500626e-16
2015-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.20000000000000018,0.0,0.3999999999999999
2015-08-13,0.0,0.0,0.0,13.7,0.0,0.0,1.3,0.8,-4.440892098500626e-16,0.0,0.0,0.0,0.0,23.0
2015-08-14,5.1,4.0,1.0,7.800000000000001,4.0,10.400000000000002,0.5999999999999999,0.0,2.6,6.4,6.299999999999999,0.0,3.4,2.8
2015-08-15,0.0,0.0,0.0,0.2999999999999998,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,1.3,0.0,0.0,4.440892098500626e-16
2015-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-08-17,0.0,0.0,0.0,0.5,13.0,0.0,0.0,7.6,10.4,0.0,0.0,0.0,0.0,5.6
2015-08-18,0.0,0.5999999999999999,1.015463052945507,1.5,10.8,1.2000000000000002,0.2999999999999998,4.1,8.8,0.0,0.0,0.6000000000000001,2.0,7.4
2015-08-19,1.4,0.5447271113354222,0.305746822556928,0.0,0.0,0.0,0.0,5.1,0.3999999999999999,3.5,0.0,0.0,2.4,22.4
2015-08-20,14.2,9.2,3.5492154757205343,18.7,15.4,9.4,21.0,6.2,5.8,0.0,14.4,44.4,8.2,1.8
2015-08-21,0.6000000000000001,0.0,0.0,3.8,1.0,0.0,0.0,1.6,-4.440892098500626e-16,0.0,0.0,0.0,0.0,1.2000000000000002
2015-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-08-23,0.0,0.0,2.6,0.0,8.0,0.0,0.0,16.2,-4.440892098500626e-16,1.6,0.0,0.20000000000000018,12.0,13.0
2015-08-24,1.8,0.0,0.0,5.799999999999999,1.4,0.0,2.0,4.2894843814897765,7.6,0.0,0.0,11.0,0.0,2.6
2015-08-25,0.20000000000000018,0.0,0.0,13.5,3.2,0.0,0.0,6.4,6.8,0.0,0.0,3.6,1.4,1.8
2015-08-26,0.0,1.0,0.0,5.1,2.4,0.6000000000000001,1.1,0.2999999999999998,1.0,0.0,0.0,4.6,0.20000000000000018,1.6
2015-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.2999999999999998,0.0,0.0,4.440892098500626e-16
2015-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-08-29,0.0,0.0,3.8,1.8,0.0,0.0,1.3,4.0,0.20000000000000018,0.0,0.0,0.3999999999999999,0.1906527088082206,1.4
2015-08-30,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-09-02,0.20000000000000018,5.6,15.399999999999999,3.8,0.0,0.0,6.0,0.8,1.2,0.0,0.8020415772698661,0.0,8.6,4.440892098500626e-16
2015-09-03,0.0,12.0,28.599999999999998,0.0,0.0,0.0,0.20000000000000018,1.0,-4.440892098500626e-16,0.0,0.0,0.0,25.840414047882202,58.8
2015-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.20000000000000018,11.6,0.20000000000000018
2015-09-05,0.0,0.0,1.0,0.0,7.199999999999999,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,4.8,3.0
2015-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,-4.440892098500626e-16,0.0,1.8,0.0,0.0,4.440892098500626e-16
2015-09-07,0.0,0.0,0.0,0.5,0.0,2.9,10.399999999999999,4.8,2.8,0.0,0.0,0.3999999999999999,0.0,0.8
2015-09-08,5.6,7.8,3.5492154757205343,7.300000000000001,40.0,0.0,0.0,7.200000000000001,18.4,0.0,0.0,43.4,0.0,30.599999999999998
2015-09-09,5.5,9.8,0.0,0.8000000000000003,0.0,0.0,0.3999999999999999,0.0,-4.440892098500626e-16,1.0,6.800000000000001,0.20000000000000018,0.8,4.440892098500626e-16
2015-09-10,0.0,0.0,0.0,2.1937076405661293,0.20000000000000018,0.0,0.0,13.2,1.6,0.0,0.0,0.0,0.0,0.20000000000000018
2015-09-11,4.0,9.399999999999999,7.2,0.2999999999999998,0.20000000000000018,17.1,3.7,0.0,-4.440892098500626e-16,22.999999999999996,0.2999999999999998,1.2,3.8,4.440892098500626e-16
2015-09-12,13.100000000000001,12.237284220775127,0.0,0.0,15.6,19.4,39.8,1.886484568963608,-4.440892098500626e-16,0.3999999999999999,27.9,0.0,0.0,4.440892098500626e-16
2015-09-13,3.8,0.20000000000000018,0.0,0.0,7.0,16.0,16.7,0.0,-4.440892098500626e-16,0.0,20.1,0.0,0.0,4.440892098500626e-16
2015-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0023293869887455187,0.0,0.0,4.440892098500626e-16
2015-09-16,0.0,0.0005915874810833444,0.0001367236894194157,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-09-17,0.0,0.0,0.33651534325696764,0.4641566484337547,0.0,0.0,0.0,8.599999999999998,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-09-18,0.20000000000000018,0.0,0.7300312451463373,7.800000000000001,0.0,0.0,0.0,1.1,0.6000000000000001,3.4,0.0,3.0,5.2,4.0
2015-09-19,11.0,2.2,3.0,11.6,0.0,4.2,2.5,15.8,21.200000000000003,13.8,7.800000000000001,16.2,6.0,9.000000000000002
2015-09-20,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.07050584252255909,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-09-24,0.0,0.0,0.0,0.0,0.0009514517298638836,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-09-25,0.0,0.0,0.0,0.0,0.0009514517298638836,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
2015-09-27,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,-4.440892098500626e-16,2.0,0.0,0.0,0.0,11.0
2015-09-28,0.3999999999999999,0.8,0.0,12.6,4.2,4.4,5.1,11.5,5.2,0.0,5.3,5.0,0.0,0.6000000000000001
2015-09-29,9.8,16.8,2.2,0.5,1.4,24.2,11.8,0.0,1.2,8.6,18.8,4.6,17.2,0.6000000000000001
