UnderlyingSymbol,UnderlyingPrice,Flags,OptionSymbol,Type,Expiration, DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,T1OpenInterest,IVMean,IVBid,IVAsk,Delta,Gamma,Theta,Vega,AKA
SPX,2016.52,*,SPX160115C01525000,call,January-15-16,January-05-16,1525,402.5,490.8,494.8,0,5,5,0.8026,0,0.9423,0.9875,0.0001,-0.4491,0.1044,SPX160115C01525000
SPX,2016.52,*,SPX160115P01525000,put,January-15-16,January-05-16,1525,0.1,0.05,0.1,54,9204,9254,0.5895,0.5716,0.6075,-0.0013,0,-0.0437,0.0138,SPX160115P01525000
SPX,2016.52,*,SPX160115C01530000,call,January-15-16,January-05-16,1530,0,485.8,489.8,0,0,0,0.8232,0,0.9329,0.9847,0.0001,-0.5465,0.1239,SPX160115C01530000
SPX,2016.52,*,SPX160115P01530000,put,January-15-16,January-05-16,1530,0.1,0.05,0.15,1100,442,1542,0.595,0.5654,0.6245,-0.0016,0,-0.0529,0.0166,SPX160115P01530000
SPX,2016.52,*,SPX160115C01535000,call,January-15-16,January-05-16,1535,0,480.8,484.8,0,0,0,0.7845,0,0.9236,0.9874,0.0001,-0.4422,0.1052,SPX160115C01535000
SPX,2016.52,*,SPX160115P01535000,put,January-15-16,January-05-16,1535,0.7,0.05,0.15,0,443,443,0.5885,0.5592,0.6179,-0.0016,0,-0.0529,0.0168,SPX160115P01535000
SPX,2016.52,*,SPX160115C01540000,call,January-15-16,January-05-16,1540,0,475.8,479.8,0,0,0,0.7936,0,0.9142,0.9857,0.0001,-0.4995,0.1175,SPX160115C01540000
SPX,2016.52,*,SPX160115P01540000,put,January-15-16,January-05-16,1540,0.25,0.05,0.15,0,484,484,0.582,0.5531,0.611,-0.0016,0,-0.0528,0.0169,SPX160115P01540000
SPX,2016.52,*,SPX160115C01545000,call,January-15-16,January-05-16,1545,0,470.8,474.8,0,0,0,0.7822,0,0.9049,0.9858,0.0001,-0.4879,0.1164,SPX160115C01545000
SPX,2016.52,*,SPX160115P01545000,put,January-15-16,January-05-16,1545,0.2,0.05,0.15,0,822,822,0.5756,0.5468,0.6044,-0.0016,0,-0.0527,0.0171,SPX160115P01545000
SPX,2016.52,*,SPX160115C01550000,call,January-15-16,January-05-16,1550,502.4,465.8,469.8,0,68,68,0.7709,0,0.8956,0.986,0.0001,-0.4765,0.1154,SPX160115C01550000
SPX,2016.52,*,SPX160115P01550000,put,January-15-16,January-05-16,1550,0.15,0.1,0.15,9,12003,12003,0.5862,0.5748,0.5976,-0.0022,0,-0.0689,0.0219,SPX160115P01550000
SPX,2016.52,*,SPX160115C01555000,call,January-15-16,January-05-16,1555,0,460.8,464.8,0,0,0,0.7598,0,0.8863,0.9861,0.0001,-0.4658,0.1144,SPX160115C01555000
SPX,2016.52,*,SPX160115P01555000,put,January-15-16,January-05-16,1555,0.2,0.05,0.15,0,512,512,0.5627,0.5345,0.5909,-0.0017,0,-0.0525,0.0174,SPX160115P01555000
SPX,2016.52,*,SPX160115C01560000,call,January-15-16,January-05-16,1560,0,455.8,459.8,0,0,0,0.7727,0,0.8771,0.9838,0.0002,-0.5403,0.1305,SPX160115C01560000
SPX,2016.52,*,SPX160115P01560000,put,January-15-16,January-05-16,1560,0.2,0.1,0.15,21,1181,1201,0.5731,0.562,0.5842,-0.0022,0,-0.0687,0.0224,SPX160115P01560000
SPX,2016.52,*,SPX160115C01565000,call,January-15-16,January-05-16,1565,0,450.8,454.8,0,0,0,0.774,0,0.8679,0.9826,0.0002,-0.5759,0.1389,SPX160115C01565000
SPX,2016.52,*,SPX160115P01565000,put,January-15-16,January-05-16,1565,0.55,0.1,0.15,0,836,836,0.5665,0.5555,0.5776,-0.0022,0,-0.0686,0.0226,SPX160115P01565000
SPX,2016.52,*,SPX160115C01570000,call,January-15-16,January-05-16,1570,0,445.8,450,0,0,0,0.7177,0,0.8677,0.9874,0.0001,-0.404,0.1051,SPX160115C01570000
SPX,2016.52,*,SPX160115P01570000,put,January-15-16,January-05-16,1570,0.5,0.1,0.15,0,909,909,0.56,0.549,0.5709,-0.0023,0,-0.0684,0.0228,SPX160115P01570000
SPX,2016.52,*,SPX160115C01575000,call,January-15-16,January-05-16,1575,519.13,441.1,445,0,353,353,0.7645,0,0.8585,0.9814,0.0002,-0.6025,0.1471,SPX160115C01575000
SPX,2016.52,*,SPX160115P01575000,put,January-15-16,January-05-16,1575,0.1,0.1,0.15,2,6644,6644,0.5535,0.5426,0.5643,-0.0023,0,-0.0683,0.023,SPX160115P01575000
SPX,2016.52,*,SPX160115C01580000,call,January-15-16,January-05-16,1580,429.6,436.1,439.9,0,1,1,0.7327,0,0.8448,0.9838,0.0002,-0.5107,0.1301,SPX160115C01580000
SPX,2016.52,*,SPX160115P01580000,put,January-15-16,January-05-16,1580,0.2,0.1,0.15,0,1837,1837,0.547,0.5362,0.5577,-0.0023,0,-0.0682,0.0233,SPX160115P01580000
SPX,2016.52,*,SPX160115C01585000,call,January-15-16,January-05-16,1585,0,431.1,434.9,0,0,0,0.7571,0,0.8356,0.9798,0.0002,-0.6389,0.1575,SPX160115C01585000
SPX,2016.52,*,SPX160115P01585000,put,January-15-16,January-05-16,1585,0.15,0.1,0.2,0,486,486,0.5487,0.5299,0.5675,-0.0026,0,-0.0775,0.0264,SPX160115P01585000
SPX,2016.52,*,SPX160115C01590000,call,January-15-16,January-05-16,1590,0,426.1,429.9,0,0,0,0.7067,0,0.8265,0.9846,0.0002,-0.4732,0.125,SPX160115C01590000
SPX,2016.52,*,SPX160115P01590000,put,January-15-16,January-05-16,1590,0.25,0.1,0.2,0,834,834,0.5421,0.5235,0.5608,-0.0027,0,-0.0774,0.0267,SPX160115P01590000
SPX,2016.52,*,SPX160115C01595000,call,January-15-16,January-05-16,1595,0,421.1,424.9,0,0,0,0.7352,0,0.8173,0.98,0.0002,-0.6153,0.1562,SPX160115C01595000
SPX,2016.52,*,SPX160115P01595000,put,January-15-16,January-05-16,1595,0.15,0.1,0.15,5,2303,2293,0.5276,0.5172,0.5379,-0.0024,0,-0.0678,0.024,SPX160115P01595000
SPX,2016.52,*,SPX160115C01600000,call,January-15-16,January-05-16,1600,454.05,416.1,419.9,0,106,106,0.7041,0,0.8082,0.9826,0.0002,-0.5225,0.1385,SPX160115C01600000
SPX,2016.52,*,SPX160115P01600000,put,January-15-16,January-05-16,1600,0.2,0.1,0.15,43,41223,41011,0.5211,0.5108,0.5315,-0.0024,0,-0.0677,0.0243,SPX160115P01600000
SPX,2016.52,*,SPX160115C01605000,call,January-15-16,January-05-16,1605,0,411.1,414.9,0,0,0,0.7222,0,0.7991,0.979,0.0002,-0.6287,0.1625,SPX160115C01605000
SPX,2016.52,*,SPX160115P01605000,put,January-15-16,January-05-16,1605,0.25,0.1,0.2,0,1340,1340,0.5226,0.5045,0.5407,-0.0028,0.0001,-0.077,0.0275,SPX160115P01605000
SPX,2016.52,*,SPX160115C01610000,call,January-15-16,January-05-16,1610,0,406.1,409.9,0,0,0,0.7141,0,0.79,0.9788,0.0002,-0.6286,0.1643,SPX160115C01610000
SPX,2016.52,*,SPX160115P01610000,put,January-15-16,January-05-16,1610,0.25,0.1,0.2,0,561,561,0.5161,0.4982,0.534,-0.0028,0.0001,-0.0769,0.0278,SPX160115P01610000
SPX,2016.52,*,SPX160115C01615000,call,January-15-16,January-05-16,1615,0,401.1,404.9,0,0,0,0.6768,0,0.781,0.9824,0.0002,-0.5081,0.1401,SPX160115C01615000
SPX,2016.52,*,SPX160115P01615000,put,January-15-16,January-05-16,1615,0.35,0.1,0.2,0,985,985,0.5097,0.492,0.5273,-0.0028,0.0001,-0.0768,0.0281,SPX160115P01615000
SPX,2016.52,*,SPX160115C01620000,call,January-15-16,January-05-16,1620,0,396.1,399.9,0,0,0,0.6879,0,0.7719,0.9796,0.0002,-0.5853,0.1588,SPX160115C01620000
SPX,2016.52,*,SPX160115P01620000,put,January-15-16,January-05-16,1620,0.35,0.1,0.2,0,805,805,0.5031,0.4857,0.5206,-0.0029,0.0001,-0.0766,0.0284,SPX160115P01620000
SPX,2016.52,*,SPX160115C01625000,call,January-15-16,January-05-16,1625,406.13,391.1,394.9,0,419,419,0.6626,0,0.7629,0.9817,0.0002,-0.5138,0.1447,SPX160115C01625000
SPX,2016.52,*,SPX160115P01625000,put,January-15-16,January-05-16,1625,0.15,0.1,0.15,9174,17589,24193,0.4891,0.4794,0.4989,-0.0026,0.0001,-0.0671,0.0256,SPX160115P01625000
SPX,2016.52,*,SPX160115C01630000,call,January-15-16,January-05-16,1630,0,386.1,390,0,0,0,0.6626,0,0.7579,0.9804,0.0002,-0.5457,0.1537,SPX160115C01630000
SPX,2016.52,*,SPX160115P01630000,put,January-15-16,January-05-16,1630,0.15,0.1,0.2,7,2095,2101,0.4903,0.4731,0.5074,-0.0029,0.0001,-0.0763,0.029,SPX160115P01630000
SPX,2016.52,*,SPX160115C01635000,call,January-15-16,January-05-16,1635,0,381.1,384.9,0,0,0,0.67,0,0.7449,0.9778,0.0002,-0.6111,0.1703,SPX160115C01635000
SPX,2016.52,*,SPX160115P01635000,put,January-15-16,January-05-16,1635,0.3,0.1,0.2,0,1089,1089,0.4838,0.4669,0.5008,-0.003,0.0001,-0.0761,0.0294,SPX160115P01635000
SPX,2016.52,*,SPX160115C01640000,call,January-15-16,January-05-16,1640,451.55,376.1,379.9,0,1,1,0.6187,0,0.736,0.9838,0.0002,-0.4333,0.1307,SPX160115C01640000
SPX,2016.52,*,SPX160115P01640000,put,January-15-16,January-05-16,1640,0.2,0.1,0.2,2,4084,4065,0.4774,0.4607,0.4941,-0.003,0.0001,-0.076,0.0297,SPX160115P01640000
SPX,2016.52,*,SPX160115C01645000,call,January-15-16,January-05-16,1645,0,370.9,374.9,0,0,0,0.5882,0,0.7259,0.9865,0.0002,-0.351,0.1114,SPX160115C01645000
SPX,2016.52,*,SPX160115P01645000,put,January-15-16,January-05-16,1645,0.2,0.1,0.25,4,841,841,0.4771,0.4545,0.4997,-0.0034,0.0001,-0.0842,0.0329,SPX160115P01645000
SPX,2016.52,*,SPX160115C01650000,call,January-15-16,January-05-16,1650,397,365.9,369.9,0,2220,2220,0.6457,0,0.7169,0.9769,0.0003,-0.609,0.1761,SPX160115C01650000
SPX,2016.52,*,SPX160115P01650000,put,January-15-16,January-05-16,1650,0.25,0.1,0.2,28,40433,40425,0.4646,0.4483,0.481,-0.0031,0.0001,-0.0756,0.0304,SPX160115P01650000
SPX,2016.52,*,SPX160115C01655000,call,January-15-16,January-05-16,1655,0,360.9,364.9,0,0,0,0.6114,0,0.7079,0.9808,0.0002,-0.4948,0.1511,SPX160115C01655000
SPX,2016.52,*,SPX160115P01655000,put,January-15-16,January-05-16,1655,0.2,0.15,0.2,6,4713,4711,0.4674,0.4603,0.4744,-0.0037,0.0001,-0.0886,0.0354,SPX160115P01655000
SPX,2016.52,*,SPX160115C01660000,call,January-15-16,January-05-16,1660,0,355.9,359.9,0,0,0,0.6035,0,0.6989,0.9805,0.0002,-0.494,0.1528,SPX160115C01660000
SPX,2016.52,*,SPX160115P01660000,put,January-15-16,January-05-16,1660,0.4,0.15,0.25,0,969,969,0.4667,0.4539,0.4795,-0.0041,0.0001,-0.0975,0.039,SPX160115P01660000
SPX,2016.52,*,SPX160115C01665000,call,January-15-16,January-05-16,1665,0,350.9,354.9,0,0,0,0.5689,0,0.69,0.9843,0.0002,-0.3878,0.1272,SPX160115C01665000
SPX,2016.52,*,SPX160115P01665000,put,January-15-16,January-05-16,1665,0.55,0.15,0.25,0,913,913,0.4602,0.4476,0.4728,-0.0041,0.0001,-0.0973,0.0395,SPX160115P01665000
SPX,2016.52,*,SPX160115C01670000,call,January-15-16,January-05-16,1670,0,345.9,349.9,0,0,0,0.5672,0,0.681,0.9832,0.0002,-0.4095,0.1348,SPX160115C01670000
SPX,2016.52,*,SPX160115P01670000,put,January-15-16,January-05-16,1670,0.5,0.15,0.2,0,1368,1368,0.448,0.4412,0.4548,-0.0038,0.0001,-0.088,0.0366,SPX160115P01670000
SPX,2016.52,*,SPX160115C01675000,call,January-15-16,January-05-16,1675,336.05,340.9,344.9,0,34,34,0.5617,0,0.6721,0.9826,0.0002,-0.4172,0.1386,SPX160115C01675000
SPX,2016.52,*,SPX160115P01675000,put,January-15-16,January-05-16,1675,0.3,0.15,0.2,10,8529,8529,0.4416,0.4349,0.4483,-0.0039,0.0001,-0.0878,0.0371,SPX160115P01675000
SPX,2016.52,*,SPX160115C01680000,call,January-15-16,January-05-16,1680,0,336.2,340.1,0,0,0,0.5362,0,0.6705,0.9851,0.0002,-0.3491,0.1215,SPX160115C01680000
SPX,2016.52,*,SPX160115P01680000,put,January-15-16,January-05-16,1680,0.2,0.15,0.2,10,1146,1156,0.4352,0.4285,0.4418,-0.0039,0.0001,-0.0876,0.0376,SPX160115P01680000
SPX,2016.52,*,SPX160115C01685000,call,January-15-16,January-05-16,1685,364.25,331.2,335,0,1,1,0.5802,0,0.6579,0.9763,0.0003,-0.5606,0.1804,SPX160115C01685000
SPX,2016.52,*,SPX160115P01685000,put,January-15-16,January-05-16,1685,0.5,0.15,0.2,0,812,812,0.4288,0.4222,0.4353,-0.004,0.0001,-0.0873,0.038,SPX160115P01685000
SPX,2016.52,*,SPX160115C01690000,call,January-15-16,January-05-16,1690,306.8,326.2,330,0,3,3,0.5477,0,0.6489,0.9803,0.0003,-0.4516,0.1539,SPX160115C01690000
SPX,2016.52,*,SPX160115P01690000,put,January-15-16,January-05-16,1690,0.2,0.15,0.2,3,1021,1022,0.4224,0.4159,0.4289,-0.004,0.0001,-0.0872,0.0385,SPX160115P01690000
SPX,2016.52,*,SPX160115C01695000,call,January-15-16,January-05-16,1695,303.8,321.2,325,0,2,2,0.5881,0,0.64,0.9709,0.0003,-0.6743,0.214,SPX160115C01695000
SPX,2016.52,*,SPX160115P01695000,put,January-15-16,January-05-16,1695,0.37,0.15,0.25,0,803,803,0.4213,0.4096,0.4331,-0.0045,0.0001,-0.0959,0.0425,SPX160115P01695000
SPX,2016.52,*,SPX160115C01700000,call,January-15-16,January-05-16,1700,306.5,316.2,320,3,312,312,0.5553,0,0.631,0.9754,0.0003,-0.5527,0.1858,SPX160115C01700000
SPX,2016.52,*,SPX160115P01700000,put,January-15-16,January-05-16,1700,0.25,0.2,0.25,4356,63126,65160,0.4212,0.416,0.4265,-0.0051,0.0001,-0.1072,0.0475,SPX160115P01700000
SPX,2016.52,*,SPX160115C01705000,call,January-15-16,January-05-16,1705,320.05,311.2,315,0,5,5,0.556,0,0.6221,0.9733,0.0003,-0.5929,0.1991,SPX160115C01705000
SPX,2016.52,*,SPX160115P01705000,put,January-15-16,January-05-16,1705,0.3,0.15,0.3,0,2806,2806,0.413,0.397,0.4289,-0.005,0.0001,-0.1036,0.0468,SPX160115P01705000
SPX,2016.52,*,SPX160115C01710000,call,January-15-16,January-05-16,1710,303.5,306,310,0,417,417,0.5143,0,0.6132,0.9796,0.0003,-0.4371,0.1586,SPX160115C01710000
SPX,2016.52,*,SPX160115P01710000,put,January-15-16,January-05-16,1710,0.5,0.15,0.3,1160,1867,1468,0.4065,0.3908,0.4222,-0.0051,0.0001,-0.1033,0.0474,SPX160115P01710000
SPX,2016.52,*,SPX160115C01715000,call,January-15-16,January-05-16,1715,350.95,301,305,0,1,1,0.5225,0,0.6043,0.9762,0.0003,-0.5069,0.1811,SPX160115C01715000
SPX,2016.52,*,SPX160115P01715000,put,January-15-16,January-05-16,1715,0.9,0.15,0.3,0,689,689,0.4,0.3845,0.4156,-0.0052,0.0001,-0.1031,0.0481,SPX160115P01715000
SPX,2016.52,*,SPX160115C01720000,call,January-15-16,January-05-16,1720,288.5,296,300,5,90,94,0.482,0,0.5954,0.9822,0.0003,-0.3646,0.1412,SPX160115C01720000
SPX,2016.52,*,SPX160115P01720000,put,January-15-16,January-05-16,1720,0.35,0.2,0.3,2,2104,2106,0.3996,0.3903,0.4089,-0.0058,0.0001,-0.1147,0.0536,SPX160115P01720000
SPX,2016.52,*,SPX160115C01725000,call,January-15-16,January-05-16,1725,270.65,291,295,0,423,423,0.489,0,0.5865,0.9791,0.0003,-0.4241,0.1619,SPX160115C01725000
SPX,2016.52,*,SPX160115P01725000,put,January-15-16,January-05-16,1725,0.4,0.2,0.3,28,7869,7871,0.3931,0.3839,0.4023,-0.0059,0.0001,-0.1145,0.0544,SPX160115P01725000
SPX,2016.52,*,SPX160115C01730000,call,January-15-16,January-05-16,1730,289,286,290.2,1,49,50,0.5425,0,0.5842,0.9648,0.0004,-0.7267,0.25,SPX160115C01730000
SPX,2016.52,*,SPX160115P01730000,put,January-15-16,January-05-16,1730,0.35,0.2,0.3,11,1679,1684,0.3865,0.3775,0.3956,-0.006,0.0001,-0.1141,0.0551,SPX160115P01730000
SPX,2016.52,*,SPX160115C01735000,call,January-15-16,January-05-16,1735,0,281.3,285.2,0,0,0,0.5018,0,0.5752,0.9722,0.0004,-0.5538,0.206,SPX160115C01735000
SPX,2016.52,*,SPX160115P01735000,put,January-15-16,January-05-16,1735,0.5,0.2,0.3,15,1178,1178,0.3801,0.3711,0.389,-0.0061,0.0001,-0.1138,0.0559,SPX160115P01735000
SPX,2016.52,*,SPX160115C01740000,call,January-15-16,January-05-16,1740,272.2,276.3,280.1,3,1,3,0.467,0,0.5631,0.9779,0.0003,-0.4249,0.1698,SPX160115C01740000
SPX,2016.52,*,SPX160115P01740000,put,January-15-16,January-05-16,1740,0.5,0.2,0.3,0,5633,5633,0.3736,0.3647,0.3824,-0.0062,0.0001,-0.1134,0.0567,SPX160115P01740000
SPX,2016.52,*,SPX160115C01745000,call,January-15-16,January-05-16,1745,247.9,271.3,275.1,0,2,2,0.4777,0,0.5542,0.9733,0.0004,-0.5099,0.1992,SPX160115C01745000
SPX,2016.52,*,SPX160115P01745000,put,January-15-16,January-05-16,1745,1.05,0.2,0.3,0,1208,1208,0.3671,0.3584,0.3758,-0.0063,0.0002,-0.1131,0.0575,SPX160115P01745000
SPX,2016.52,*,SPX160115C01750000,call,January-15-16,January-05-16,1750,245.55,266.1,270.1,0,829,829,0.4376,0,0.5453,0.9803,0.0003,-0.3607,0.1539,SPX160115C01750000
SPX,2016.52,*,SPX160115P01750000,put,January-15-16,January-05-16,1750,0.25,0.2,0.3,1179,48654,48611,0.3606,0.352,0.3691,-0.0064,0.0002,-0.1127,0.0583,SPX160115P01750000
SPX,2016.52,*,SPX160115C01755000,call,January-15-16,January-05-16,1755,297.45,261.1,265.1,0,30,30,0.4767,0,0.5364,0.9686,0.0005,-0.5822,0.228,SPX160115C01755000
SPX,2016.52,*,SPX160115P01755000,put,January-15-16,January-05-16,1755,0.3,0.2,0.3,1,1184,1185,0.3541,0.3457,0.3626,-0.0065,0.0002,-0.1123,0.0592,SPX160115P01755000
SPX,2016.52,*,SPX160115C01760000,call,January-15-16,January-05-16,1760,288.9,256.1,260.1,0,5,5,0.4557,0,0.5275,0.9715,0.0004,-0.513,0.2101,SPX160115C01760000
SPX,2016.52,*,SPX160115P01760000,put,January-15-16,January-05-16,1760,0.3,0.2,0.3,23,5636,5658,0.3476,0.3393,0.356,-0.0067,0.0002,-0.1119,0.0601,SPX160115P01760000
SPX,2016.52,*,SPX160115C01765000,call,January-15-16,January-05-16,1765,276.5,251.1,255.1,0,2,2,0.446,0,0.5186,0.9715,0.0005,-0.5021,0.2101,SPX160115C01765000
SPX,2016.52,*,SPX160115P01765000,put,January-15-16,January-05-16,1765,0.4,0.2,0.35,0,1012,1012,0.3445,0.333,0.3561,-0.0072,0.0002,-0.1194,0.0647,SPX160115P01765000
SPX,2016.52,*,SPX160115C01770000,call,January-15-16,January-05-16,1770,295.3,246.4,250.3,0,1,1,0.4657,0,0.5156,0.9631,0.0005,-0.6487,0.26,SPX160115C01770000
SPX,2016.52,*,SPX160115P01770000,put,January-15-16,January-05-16,1770,1.25,0.25,0.4,0,1250,1250,0.3454,0.3354,0.3555,-0.0085,0.0002,-0.1374,0.0743,SPX160115P01770000
SPX,2016.52,*,SPX160115C01775000,call,January-15-16,January-05-16,1775,275.4,241.4,245.3,0,341,341,0.4144,0,0.5067,0.9749,0.0004,-0.4198,0.1891,SPX160115C01775000
SPX,2016.52,*,SPX160115P01775000,put,January-15-16,January-05-16,1775,0.35,0.25,0.4,1677,17677,18286,0.3388,0.3288,0.3487,-0.0086,0.0002,-0.1369,0.0754,SPX160115P01775000
SPX,2016.52,*,SPX160115C01780000,call,January-15-16,January-05-16,1780,0,236.4,240.2,0,0,0,0.4152,0,0.4949,0.9721,0.0005,-0.4597,0.2067,SPX160115C01780000
SPX,2016.52,*,SPX160115P01780000,put,January-15-16,January-05-16,1780,0.46,0.25,0.55,20,1092,1092,0.3397,0.3224,0.3569,-0.0101,0.0002,-0.1572,0.0864,SPX160115P01780000
SPX,2016.52,*,SPX160115C01785000,call,January-15-16,January-05-16,1785,0,231.2,235.2,0,0,0,0.4407,0,0.486,0.9613,0.0006,-0.6388,0.2706,SPX160115C01785000
SPX,2016.52,*,SPX160115P01785000,put,January-15-16,January-05-16,1785,0.6,0.25,0.5,6,935,929,0.3307,0.316,0.3454,-0.0098,0.0002,-0.15,0.0847,SPX160115P01785000
SPX,2016.52,*,SPX160115C01790000,call,January-15-16,January-05-16,1790,299.08,226.2,230.2,0,1,1,0.3982,0,0.4771,0.9715,0.0005,-0.4486,0.2103,SPX160115C01790000
SPX,2016.52,*,SPX160115P01790000,put,January-15-16,January-05-16,1790,0.45,0.25,0.6,200,5769,5969,0.3284,0.3096,0.3472,-0.0109,0.0003,-0.1625,0.0923,SPX160115P01790000
SPX,2016.52,*,SPX160115C01795000,call,January-15-16,January-05-16,1795,0,221.5,225.4,0,0,0,0.4208,0,0.4736,0.9611,0.0006,-0.613,0.2719,SPX160115C01795000
SPX,2016.52,*,SPX160115P01795000,put,January-15-16,January-05-16,1795,0.4,0.35,0.55,29,711,704,0.3261,0.3161,0.336,-0.012,0.0003,-0.1757,0.1006,SPX160115P01795000
SPX,2016.52,*,SPX160115C01800000,call,January-15-16,January-05-16,1800,209.25,216.5,220.4,1,376,376,0.3834,0,0.4646,0.9702,0.0005,-0.4485,0.2184,SPX160115C01800000
SPX,2016.52,*,SPX160115P01800000,put,January-15-16,January-05-16,1800,0.4,0.35,0.55,7164,73825,74454,0.3193,0.3095,0.3291,-0.0122,0.0003,-0.1749,0.1023,SPX160115P01800000
SPX,2016.52,*,SPX160115C01805000,call,January-15-16,January-05-16,1805,0,211.3,215.2,0,0,0,0.4133,0,0.4503,0.9563,0.0007,-0.6604,0.2983,SPX160115C01805000
SPX,2016.52,*,SPX160115P01805000,put,January-15-16,January-05-16,1805,0.5,0.3,0.65,5,3502,3502,0.3134,0.2969,0.3299,-0.0127,0.0003,-0.1773,0.1056,SPX160115P01805000
SPX,2016.52,*,SPX160115C01810000,call,January-15-16,January-05-16,1810,203,206.3,210.3,0,6,6,0.3572,0,0.444,0.9726,0.0005,-0.3896,0.2036,SPX160115C01810000
SPX,2016.52,*,SPX160115P01810000,put,January-15-16,January-05-16,1810,0.5,0.3,0.7,115,4487,4525,0.3084,0.2904,0.3264,-0.0134,0.0003,-0.1826,0.1105,SPX160115P01810000
SPX,2016.52,*,SPX160115C01815000,call,January-15-16,January-05-16,1815,194.3,201.6,205.3,0,1,1,0.3396,0.2442,0.435,0.9753,0.0005,-0.3389,0.1863,SPX160115C01815000
SPX,2016.52,*,SPX160115P01815000,put,January-15-16,January-05-16,1815,0.55,0.35,0.7,6,2037,2043,0.3044,0.2896,0.3192,-0.0144,0.0004,-0.1918,0.1176,SPX160115P01815000
SPX,2016.52,*,SPX160115C01820000,call,January-15-16,January-05-16,1820,186.53,196.6,200.5,0,43,43,0.3347,0.2384,0.4311,0.974,0.0006,-0.3498,0.1951,SPX160115C01820000
SPX,2016.52,*,SPX160115P01820000,put,January-15-16,January-05-16,1820,0.48,0.3,0.75,530,1593,1919,0.2963,0.2773,0.3154,-0.0144,0.0004,-0.1867,0.1176,SPX160115P01820000
SPX,2016.52,*,SPX160115C01825000,call,January-15-16,January-05-16,1825,240.85,191.4,195.3,0,70,70,0.3117,0,0.4171,0.9787,0.0005,-0.2753,0.1649,SPX160115C01825000
SPX,2016.52,*,SPX160115P01825000,put,January-15-16,January-05-16,1825,0.59,0.4,0.6,4124,25106,22615,0.2896,0.2813,0.298,-0.0147,0.0004,-0.1863,0.1201,SPX160115P01825000
SPX,2016.52,*,SPX160115C01830000,call,January-15-16,January-05-16,1830,260.03,186.7,190.4,0,7,7,0.3294,0.2482,0.4105,0.9692,0.0007,-0.3957,0.2243,SPX160115C01830000
SPX,2016.52,*,SPX160115P01830000,put,January-15-16,January-05-16,1830,0.55,0.3,0.8,60,2363,2373,0.2842,0.2643,0.304,-0.0154,0.0004,-0.1905,0.1252,SPX160115P01830000
SPX,2016.52,*,SPX160115C01835000,call,January-15-16,January-05-16,1835,0,181.7,185.4,0,0,0,0.3217,0.242,0.4015,0.9685,0.0007,-0.3938,0.2285,SPX160115C01835000
SPX,2016.52,*,SPX160115P01835000,put,January-15-16,January-05-16,1835,0.63,0.3,0.85,558,1407,1859,0.2787,0.2577,0.2996,-0.0162,0.0005,-0.1949,0.1306,SPX160115P01835000
SPX,2016.52,*,SPX160115C01840000,call,January-15-16,January-05-16,1840,231,176.5,180.4,0,1,1,0.2776,0,0.3925,0.9815,0.0005,-0.2173,0.1461,SPX160115C01840000
SPX,2016.52,*,SPX160115P01840000,put,January-15-16,January-05-16,1840,0.6,0.55,0.9,93,3435,3464,0.2841,0.2733,0.295,-0.0207,0.0005,-0.245,0.161,SPX160115P01840000
SPX,2016.52,*,SPX160115C01845000,call,January-15-16,January-05-16,1845,0,171.8,175.5,0,0,0,0.3141,0.2425,0.3857,0.9637,0.0008,-0.4324,0.257,SPX160115C01845000
SPX,2016.52,*,SPX160115P01845000,put,January-15-16,January-05-16,1845,0.75,0.5,0.95,412,1237,1141,0.2764,0.2626,0.2902,-0.021,0.0006,-0.2411,0.1628,SPX160115P01845000
SPX,2016.52,*,SPX160115C01850000,call,January-15-16,January-05-16,1850,167.9,166.6,170.5,16,902,900,0.2907,0.2047,0.3766,0.9698,0.0007,-0.3438,0.2208,SPX160115C01850000
SPX,2016.52,*,SPX160115P01850000,put,January-15-16,January-05-16,1850,0.8,0.65,0.8,2778,35411,35460,0.2705,0.266,0.2749,-0.022,0.0006,-0.245,0.1691,SPX160115P01850000
SPX,2016.52,*,SPX160115C01855000,call,January-15-16,January-05-16,1855,107.2,161.9,165.6,0,1,1,0.3047,0.2397,0.3697,0.9589,0.0009,-0.4638,0.2841,SPX160115C01855000
SPX,2016.52,*,SPX160115P01855000,put,January-15-16,January-05-16,1855,0.95,0.4,1.05,27,3143,3154,0.2605,0.241,0.2801,-0.0214,0.0006,-0.2311,0.1656,SPX160115P01855000
SPX,2016.52,*,SPX160115C01860000,call,January-15-16,January-05-16,1860,172.75,157,160.8,0,7,7,0.3027,0.2407,0.3648,0.9548,0.001,-0.4975,0.3068,SPX160115C01860000
SPX,2016.52,*,SPX160115P01860000,put,January-15-16,January-05-16,1860,0.85,0.45,1.1,83,10494,10540,0.2565,0.2382,0.2748,-0.0233,0.0007,-0.2439,0.1775,SPX160115P01860000
SPX,2016.52,*,SPX160115C01865000,call,January-15-16,January-05-16,1865,136.3,151.8,155.9,0,4,4,0.2875,0.2174,0.3576,0.9575,0.001,-0.45,0.2921,SPX160115C01865000
SPX,2016.52,*,SPX160115P01865000,put,January-15-16,January-05-16,1865,0.9,0.55,1.2,21,2175,2171,0.2549,0.2384,0.2713,-0.0264,0.0007,-0.2691,0.1971,SPX160115P01865000
